id,commit,build,exec_time,comment,fix
9766,8b48ba2,SUCCESS,55,Remove the What's new in Spring 3 from docs,{}
9767,7e1e99d,SUCCESS,54,Extract appendix from main index.adoc,{}
9768,bc5affa,SUCCESS,55,Made BeanUtils.copyProperties defensive about property type mismatches,{}
9769,92dad18,SUCCESS,54,Rename @[Path/Destination]Variable in spring-messaging,{}
9770,a9605a1,SUCCESS,55,"""acceptExisting"" flag allows for sharing per cacheManagerName on EhCache 2.5+",{}
9771,9c157ea,SUCCESS,55,DispatcherPortlet never uses a resource forward on Liferay,{}
9772,8d6d6be,SUCCESS,55,MBean registration happens in a fully synchronized fashion for consistent results,{}
9773,1b4e02b,SUCCESS,55,RequiredAnnotationBeanPostProcessor skips factory-bean definitions,{}
9774,161819f,SUCCESS,55,Component scanning ignores attributes and meta-annotations on non-public annotations,{}
9775,a223e24,SUCCESS,55,Document meta-annotation support in the TCF,{}
9776,9fbb57c,SUCCESS,54,Fixed CGLIB class validation to not raising warning for static final methods,{}
9777,3ff3805,SUCCESS,54,Fixed extractOutputParameters to properly extract ResultSet in all cases,{}
9778,ccafccb,SUCCESS,54,"Actually accept String expressions for ""prefetch"" and ""receive-timeout"" in jms namespace",{}
9779,2d2226b,SUCCESS,54,Added 546 to Sybase data integrity violation codes,{}
9780,62ea627,SUCCESS,55,Revised exclusion of java.lang.Class properties,{}
9781,a1529d4,SUCCESS,56,Fix possible GenericMsgTemplate race condition,{}
9782,f57c4a0,SUCCESS,54,Polish,{}
9783,da7ae4a,SUCCESS,55,Polish meta-annotation terminology in MetaAnnoUtils,{}
9784,800018a,SUCCESS,54,Do not repopulate RequestContextHolder in ServTEL,{}
9785,099b10d,SUCCESS,55,Honor presence of @WebAppConfiguration in ServTEL,{}
9786,c5d7977,SUCCESS,55,Added tests for custom qualifier annotations on scoped @Bean methods,{}
9787,cb624e2,SUCCESS,54,Fixed ExtendedBeanInfo and its tests to accept JDK 8 b117+ introspection results,{}
9788,9281649,SUCCESS,54,Established well-defined registration order for Hibernate package scanning,{}
9789,eb1b3c5,SUCCESS,55,Use bean-creating factory's AutowireCandidateResolver even for dependencies in parent factory,{}
9790,be63c07,SUCCESS,55,Polishing,{}
9791,d6e8463,SUCCESS,54,Fixed @since tag,{}
9792,4fe52d1,SUCCESS,56,Polishing,{}
9793,6d7ce43,SUCCESS,55,Introduced GuavaCacheManager as an alternative to ConcurrentMapCacheManager,{}
9794,4c8a789,SUCCESS,60,"Optimized use of JDBC 3.0 ParameterMetaData.getParameterType, caching information about drivers which do not support that feature",{}
9795,26d1438,SUCCESS,55,Compatibility with XStream 1.4.5,{}
9796,242ecdc,SUCCESS,54,"Fixed inner bean name determination for multi-level nesting scenario, calculating a unique bean name as early as possible now (and for any kind of bean scope)",{}
9797,5dcd287,SUCCESS,56,Fixed type resolution for uninitialized factory-method declaration,{}
9798,a3b022a,SUCCESS,54,Ensure ServTEL doesn't reset ReqAttrs by accident,{}
9799,5f38996,SUCCESS,55,Add methods for static resolution of @ExceptionHandler,{}
9800,6078c27,SUCCESS,55,"Fixed evaluation of ""!"" operator in case of multiple profile expressions",{}
9801,f707394,SUCCESS,55,Polishing,{}
9802,8580d2d,SUCCESS,53,Fixed detection of generic types and qualifier annotations on scoped-proxy factory methods,{}
9803,1f9b833,SUCCESS,53,Introduced SockJsSession interface and moved SockJsSessionFactory and SockJsServiceConfig to sockjs.transport; added initialize(SockJsServiceConfig) method to TransportHandler interface; extracted TransportHandlingSockJsService from DefaultSockJsService; moved sockjs.support.frame to sockjs.frame and extracted (Default)SockJsFrameFormat from SockJsFrame; moved SockJsHttpRequestHandler to sockjs.support; removed Jackson 1.x support,{}
9804,fcecd03,SUCCESS,54,Collapse messaging.simp.handler into messaging.simp,{}
9805,307bf4b,SUCCESS,55,Add messaging.simp.user package,{}
9806,89455c0,SUCCESS,53,Create messaging.simp.broker package,{}
9807,ea8a209,SUCCESS,54,Polishing,{}
9808,7a154e8,SUCCESS,54,Renamed handler.support to handler.invocation,{}
9809,c4163c7,SUCCESS,54,Moved messaging.support.converter to messaging.converter; moved messaging.support.tcp to messaging.tcp; moved messaging.support.channel to messaging.support itself; moved handler.condition to handler itself; reworked handler.method into handler.support,{}
9810,947f3d4,SUCCESS,54,"Update Javadoc, add tests and polish spring-messaging",{}
9811,3e0b0f1,SUCCESS,53,Delete unused import in MockAsyncContext,{}
9812,4957131,SUCCESS,54,Delete sysout.println call from MBean*Tests,{}
9813,edeb11c,SUCCESS,53,Polishing,{}
9814,efc5074,SUCCESS,54,Document ControllerAdvice annotation,{}
9815,0912be1,SUCCESS,55,Increment version to 4.0.0.BUILD-SNAPSHOT,{}
9816,8a4b364,SUCCESS,54,Release version 4.0.0.RC2,{}
9817,85b0bff,SUCCESS,54,"Only consider ""is"" methods with boolean returns",{}
9818,8f56926,SUCCESS,55,Fix issue in GlassfishRequestUpgradeStrategy,{}
9819,3ac14e7,SUCCESS,54,Document websocket XML namespace,{}
9820,14468e8,SUCCESS,54,Add principal in GlassfishRequestUpgradeStrategy,{}
9821,b148542,SUCCESS,54,Use port scanning for JMX tests,{}
9822,1dff45c,SUCCESS,55,"Consistent "".jetty"" and "".standard"" subpackages; consolidated GlassFishRequestUpgradeStrategy implementation; renamed Text/BinaryWebSocketHandler and moved them to web.socket.support",{}
9823,7713a55,SUCCESS,53,Add test case for multivalue x-forwarded host header,{}
9824,d424561,SUCCESS,53,Fix performance test HSQLDB error,{}
9825,526555d,SUCCESS,54,Tweak times in TimedSpringRunnerTests,{}
9826,c2b56c0,SUCCESS,55,Cache property TypeDescriptors,{}
9827,fd1b481,SUCCESS,55,Polish,{}
9828,bb5a53f,SUCCESS,54,Update websocket xml namespace attributes,{}
9829,cea049b,SUCCESS,54,Move websocket config tests to annotation package,{}
9830,cb46ef8,SUCCESS,53,Fix test following ResolvableType hashcode change,{}
9831,6c1f62b,SUCCESS,54,EhCacheFactoryBean calls CacheManager.addCache before setStatisticsEnabled,{}
9832,f5a310a,SUCCESS,54,Polishing (backported from 3.2.x),{}
9833,2a52dec,SUCCESS,54,Polishing (including removal of javadoc imports that show as package cycles in IntelliJ),{}
9834,4133272,SUCCESS,54,Use AnnotationTransactionAttributeSource class name to avoid hard dependency on transaction.annotation package,{}
9835,e62cd84,SUCCESS,54,Merged web.socket.messaging.config into web.socket.config and introduced web.socket.config.annotation,{}
9836,ab2949f,SUCCESS,55,Fix ResolvableType hashCode generation,{}
9837,69238ba,SUCCESS,55,Move WebSocketExtension to top-level package,{}
9838,e3e1c1b,SUCCESS,54,Rearranged web.socket.server subpackages and introduced web.socket.config,{}
9839,eb8b5c4,SUCCESS,54,Polishing,{}
9840,5e02a6d,SUCCESS,55,Fix casing in spring mvc namespace attributes,{}
9841,47ef45d,SUCCESS,54,Polish websocket xml namespace,{}
9842,92e144a,SUCCESS,53,Add a 'bill of materials' project for Maven users,{}
9843,079fb2d,SUCCESS,61,Add assert AbstractStandardRequestUpgradeStrategy,{}
9844,10f5d96,SUCCESS,55,Add XML namespace for WebSocket config,{}
9845,8f1fefc,SUCCESS,59,Fixed javadoc,{}
9846,3e4b3ca,SUCCESS,54,Always preserve target class for configuration classes in case of auto-proxying,{}
9847,8958912,SUCCESS,53,Extended testPrototypeCreationWithOverriddenAutowiredPropertiesIsFastEnough's deadline (since that test repeatedly failed on the CI server),{}
9848,676ad12,SUCCESS,54,Reverted arrayToList signature to return plain List,{}
9849,bd84699,SUCCESS,54,Detect depends-on cycles and throw proper exception,{}
9850,de890fd,SUCCESS,54,Synchronized cache creation on CacheManager,{}
9851,ce917d5,SUCCESS,53,Polishing around @EnableTransactionManagement,{}
9852,e8dead2,SUCCESS,53,@EnableTransactionManagement and co get detected on superclasses as well,{}
9853,b0b40da,SUCCESS,54,Detect cache hit with multiple @Cachables,{}
9854,043a41e,SUCCESS,54,Consistent whitespace after imports,{}
9855,1569886,SUCCESS,54,General polish of new 4.0 classes,{}
9856,690051f,SUCCESS,54,Add ability to customize message channels,{}
9857,e764c8d,SUCCESS,54,Fix synchronization issue in StompSubProtocolHandler,{}
9858,a31ac88,SUCCESS,53,Fix various javadoc warnings,{}
9859,c7c395d,SUCCESS,59,Merge pull request #421 from sbrannen/SPR-11038,{}
9860,64f593d,SUCCESS,53,Support meta-annotation attr overrides in the TCF,{}
9861,c5779e2,SUCCESS,54,Remove unused GlassFishLoadTimeWeaverTests,{}
9862,ef3a3b0,SUCCESS,53,@EnableMBeanExport supports empty placeholders as well,{}
9863,119e793,SUCCESS,54,Fix concurrency issue in TestDispatcherServlet,{}
9864,ce3e557,SUCCESS,55,Extract IdGenerator into a top-level class,{}
9865,a5d87ff,SUCCESS,55,Polish Javadoc for @IfProfileValue,{}
9866,412f74f,SUCCESS,54,Provide meta-annotation support for @Rollback,{}
9867,1e6f2e7,SUCCESS,54,Adapted getXmlAsSource implementation to avoid compilation failure in IntelliJ IDEA,{}
9868,1ee816b,SUCCESS,55,Re-introduced custom StaxSource and StaxResult for Spring Web Services,{}
9869,e6952f4,SUCCESS,54,Merge pull request #418 from ericdahl/doc-typos,{}
9870,e9f78f6,SUCCESS,53,Fix various typos,{}
9871,4e82416,SUCCESS,54,Add SubProtocolCapable interface,{}
9872,59002f2,SUCCESS,54,Fix remaining compiler warnings,{}
9873,4de3291,SUCCESS,59,Consolidate websocket/messaging code,{}
9874,f888b88,SUCCESS,60,Re-enabled tests for meta-annotations on interfaces,{}
9875,f39bb02,SUCCESS,53,Polishing,{}
9876,70164cb,SUCCESS,53,Properly handle InvocationTargetException in reflective JtaPlatform implementation,{}
9877,519f78c,SUCCESS,54,Optimized ImportAware processing to avoid re-reading class files,{}
9878,009e362,SUCCESS,54,@EnableMBeanExport supports placeholders for its attributes now,{}
9879,ad402dc,SUCCESS,54,Status quo for composable stereotypes on interfaces,{}
9880,44c5eae,SUCCESS,54,Fix typo in Javadoc,{}
9881,a613126,SUCCESS,54,Polish AnnotationUtils,{}
9882,665251f,SUCCESS,54,Suppress deprecation warning in StatusResultMatchers,{}
9883,127bc07,SUCCESS,54,Delete unused package import,{}
9884,f3504b2,SUCCESS,54,Fix docs sample for ConversionServiceFactoryBean,{}
9885,d9c4470,SUCCESS,54,Upgrade to HSQLDB 2.3.1,{}
9886,87e443b,SUCCESS,62,Merge pull request #80 from giovannidalloglio/SPR-9164,{}
9887,d0ab131,SUCCESS,55,Add BigDecimal support for SpEl numeric operations,{}
9888,a419584,SUCCESS,54,Merge pull request #406 from aclement/fix-SPR-9194,{}
9889,2a05e6a,SUCCESS,53,Change SpEL equality operators to use .equals,{}
9890,7c3cdf8,SUCCESS,55,Try a different mbean port,{}
9891,3200f3e,SUCCESS,54,Polish Javadoc for TestGroup,{}
9892,cfe7a52,SUCCESS,54,Revert accidental changes to TestGroupTests,{}
9893,639b2cb,SUCCESS,54,Increase performance test timeout,{}
9894,4385da7,SUCCESS,54,Support for 'all excluding' test groups,{}
9895,02f7803,SUCCESS,54,Upgrade to Gradle 1.9,{}
9896,5c7eaaa,SUCCESS,476,Fix SpEL docs indicating +/- is Supported on Date,{}
9897,b830d73,SUCCESS,54,Support non-public anno. attr. values in AnnoUtils,{}
9898,45afd4f,SUCCESS,54,Update build in preparation for Gradle 2.0,{}
9899,63c143b,SUCCESS,58,Merge pull request #409 from cdupuis/SPR-11083,{}
9900,f6f0adf,SUCCESS,54,Allow instrumentation to be used with Attach API,{}
9901,41cdbd2,SUCCESS,60,Defensively handle non-retrievable ApplicationListener bean names,{}
9902,6a9e116,SUCCESS,55,Polishing,{}
9903,0de1121,SUCCESS,55,Rely on presence of Servlet 2.5's ServletContext.getContextPath(),{}
9904,2ea5360,SUCCESS,54,Upgrade Jetty to 9.1.0 GA,{}
9905,cc4faa5,SUCCESS,70,Fix standard multipart binding + Polish,{}
9906,6f2004f,SUCCESS,53,Restore multi-page and PDF reference documentation,{}
9907,e54fc7b,SUCCESS,59,Add whitespace to improve asciidoc readability,{}
9908,5d8b008,SUCCESS,54,Remove superfluous spaces in asciidoc,{}
9909,8d4d5af,SUCCESS,54,Polish build.gradle,{}
9910,8dd5e6d,SUCCESS,59,Upgrade to Gradle 1.8 and propdeps 0.0.5,{}
9911,a725104,SUCCESS,434,Fix broken reference guide links,{}
9912,99cf06b,SUCCESS,60,Remove superfluous space before 'http' in asciidoc,{}
9913,13bef4f,SUCCESS,57,Specify asciidoc type,{}
9914,8e60bbc,SUCCESS,57,Replace asciidoc authors convention with attribute,{}
9915,7d7f006,SUCCESS,52,Wrap reference asciidoc at 90 characters,{}
9916,cb858a3,SUCCESS,51,Replace springsource.org links with spring.io,{}
9917,ea08d4b,SUCCESS,53,Add .gradletasknamecache to .gitignore,{}
9918,4b0de69,SUCCESS,52,Replace non UTF-8 characters in asciidoc source,{}
9919,dfa7483,SUCCESS,52,Fix broken javadoc links in reference guide,{}
9920,e910326,SUCCESS,52,Polish Javadoc for ListableBeanFactory,{}
9921,35b9b84,SUCCESS,52,Rename @SubscribeEvent to @SubscribeMapping,{}
9922,2597cd2,SUCCESS,54,Upgraded to JCache 1.0 PFD,{}
9923,54571bf,SUCCESS,73,Introduced getBeanNamesForAnnotation method on ListableBeanFactory,{}
9924,b43901e,SUCCESS,52,Upgraded to JSF 2.0 baseline; building against JSF 2.2 now,{}
9925,ddebda1,SUCCESS,68,Ignoring non-loadable annotations in SourceClass.getAnnotations() and therefore in the collectImports algorithm,{}
9926,6802f81,SUCCESS,52,Polish STOMP codec,{}
9927,e84885c,SUCCESS,53,Update STOMP decoder to handle incomplete frames,{}
9928,9600bf0,SUCCESS,53,Upgrade to reactor-tcp 1.0,{}
9929,df5d22e,SUCCESS,77,Improve logging in spring-messaging,{}
9930,72dec7d,SUCCESS,52,Add default destination for @SendTo methods,{}
9931,d67fe1d,SUCCESS,53,Polish spring-context,{}
9932,5915b23,SUCCESS,52,Rename method in MessageBrokerConfigurer,{}
9933,930d187,SUCCESS,54,Merge pull request #408 from AlexYursha/patch-1,{}
9934,6a1ca41,SUCCESS,53,Put accidentally deleted LF in place,{}
9935,6900645,SUCCESS,53,Fix a typo in package description,{}
9936,2a6c1f7,SUCCESS,53,Simplify determination of SockJS path,{}
9937,6a18dae,SUCCESS,53,Return AbstractSubscribableChannel from @Bean methods,{}
9938,0340cc5,SUCCESS,54,Update user destinations handling,{}
9939,c09f851,SUCCESS,53,Use AsciiDoctor special characters,{}
9940,467c770,SUCCESS,53,Handle UnsupportedOperationException from getInstalledExtensions in Glassfish 4.0,{}
9941,b5bd4d8,SUCCESS,53,Add div around extra hidden fields in FormTag,{}
9942,e9a24da,SUCCESS,53,Added test for placeholder in alias definition,{}
9943,0aedd81,SUCCESS,58,"JndiObjectFactoryBean converts a ""defaultObject"" value to the expected type if necessary",{}
9944,dcc6ef2,SUCCESS,54,Poish asciidoctor,{}
9945,18b6990,SUCCESS,54,Return 415 on bad request body content-type,{}
9946,7bf4324,SUCCESS,53,Poish asciidoctor,{}
9947,3476d11,SUCCESS,53,Poish asciidoctor,{}
9948,2e57cf8,SUCCESS,53,Fold spring-test-mvc sources into spring-test,{}
9949,0eeb671,SUCCESS,60,Fix exception mock request builder,{}
9950,c6c5555,SUCCESS,53,Use final keyword in MessageHeaders,{}
9951,2ae6a6a,SUCCESS,53,Disable ext entities in SourceHttpMessageConverter,{}
9952,c5fcf19,SUCCESS,57,Perform setParent's Environment merging for ClassPathXmlApplicationContext etc constructors with parent argument as well,{}
9953,4ac6801,SUCCESS,52,Only retrieve the FlashMapManager if a non-empty output FlashMap has been found,{}
9954,8f81a12,SUCCESS,52,Added actual overriding test to BeanMethodPolymorphismTests,{}
9955,eed1a32,SUCCESS,53,Polishing (along with SPR-10992),{}
9956,935bd25,SUCCESS,53,Revised @Bean processing rules,{}
9957,e146e53,SUCCESS,53,Added support for the JCA 1.7 getActivationName() method,{}
9958,bedb8e9,SUCCESS,52,Update CONTRIBUTING-DOCUMENTATION.adoc,{}
9959,6ef9cbe,SUCCESS,52,Update CONTRIBUTING-DOCUMENTATION.adoc,{}
9960,fd0b6ca,SUCCESS,58,Migrate documentation to asciidoctor,{}
9961,50d3f71,SUCCESS,84,"Added get(key, type) method to Cache interface",{}
9962,b093b84,SUCCESS,59,Use non-lenient constructor resolution mode for @Bean methods,{}
9963,49758a2,SUCCESS,53,Added convenience classes for typical JSR-236 setup in a Java EE 7 environment,{}
9964,00474ce,SUCCESS,54,Introduced setCacheRegionFactory method on LocalSessionFactoryBuilder/Bean,{}
9965,13ed423,SUCCESS,54,Polished exception messages,{}
9966,44dee37,SUCCESS,54,Added further author tags,{}
9967,7ed108e,SUCCESS,53,Avoid potential NPE in toString(),{}
9968,7b2ac6d,SUCCESS,56,LocaleContextHolder allows for independent setting of Locale and TimeZone,{}
9969,1dc7ff8,SUCCESS,54,Avoid unnecessary char[] allocation in NamedParameterUtils,{}
9970,a32b94f,SUCCESS,53,Increment version to 4.0.0.BUILD-SNAPSHOT,{}
9971,e5c254b,SUCCESS,58,Release version 4.0.0.RC1,{}
9972,bfa6c2d,SUCCESS,53,Tweak method signatures in HttpComponentsClientHttpRF,{}
9973,9f3b8a2,SUCCESS,59,GenericTypeResolver's resolveTypeArguments needs to return null for raw types (for backwards compatibility with 3.2),{}
9974,84bc474,SUCCESS,54,"Upgraded to Apache HttpComponents HttpClient 4.3.1 and HttpAsyncClient 4.0 GA, as well as Jackson 2.2.2",{}
9975,6e418fe,SUCCESS,79,QualifierAnnotationAutowireCandidateResolver matches regular bean name for FactoryBean dependency type as well,{}
9976,ec24299,SUCCESS,54,Delete unused imports,{}
9977,8bb2975,SUCCESS,55,Deleted unused resourceLoader field in Jaxb2Marshaller,{}
9978,c3afda3,SUCCESS,53,"Delete unnecessary @SuppressWarnings(""unused"")",{}
9979,2e6c998,SUCCESS,53,Update Javadoc for mocks regarding Servlet 3.0,{}
9980,d371886,SUCCESS,52,Allow null method for getTransactionAttribute,{}
9981,5d8fac8,SUCCESS,53,Add timeout async request handling to OSIV components,{}
9982,b69ebe7,SUCCESS,53,Consistent javadoc references to java.util.concurrent and javax.enterprise.concurrent,{}
9983,3402628,SUCCESS,54,Polishing,{}
9984,148f8f0,SUCCESS,54,AutowireCandidateResolver receives original bean name (including FactoryBean prefix if applicable) for correct generic type check in case of a FactoryBean definition,{}
9985,f958418,SUCCESS,53,Allow for specific instance-based match to override factory method signature match,{}
9986,ac7e27b,SUCCESS,54,Polishing,{}
9987,9cbac98,SUCCESS,54,Refined check for cache turnoff threshold,{}
9988,e5aef5e,SUCCESS,52,Protect against NPE when resolving generic array,{}
9989,a7af950,SUCCESS,53,Avoid filling up AntPathMatcher cache,{}
9990,48b9e9a,SUCCESS,54,Spring uses Joda-Time 2.0's specific parseLocalDate/parseLocalTime/parseLocalDateTime methods now,{}
